Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Description,Body
1000002,Académie Scientifique de Beauté,Lait démaquillant gommant,Lait Démaquillant Doux Gommant 2 en 1,Default Title,29,Yes,https://www.academiebeaute.com/products/lait-demaquillant-doux-gommant-2-en-1,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_lait_demaquillant_doux_gommant2en1.png?v=1666077708;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lait-2en1-creme-riche-serum-hydra.jpg?v=1669128408;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071000072_autre1.jpg?v=1669128408;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071000072_autre3.jpg?v=1669128408;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071000072_autre2.jpg?v=1669128408,Démaquillez et exfoliez en douceur.,<p>Démaquillez et exfoliez en douceur.</p>
,,,,,,,,,,
1005002,Académie Scientifique de Beauté,,Crème Onctueuse,Default Title,55,Yes,https://www.academiebeaute.com/products/creme-onctueuse,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_creme_onctueuse_hydratation_confort.png?v=1666103003;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Cremeonctueuse-2.jpg?v=1668685041;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071005022_autre4.jpg?v=1668685285;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071005022_autre2.jpg?v=1668685285;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071005022_autre3.jpg?v=1668685041,Traitement hydratant confort pour peaux sèches.,<p>Traitement hydratant confort pour peaux sèches.</p>
,,,,,,,,,,
2084000,Académie Scientifique de Beauté,Mousse démaquillante,Mousse Démaquillante,Default Title,18,Yes,https://www.academiebeaute.com/products/mousse-demaquillante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Mousse_demaquillante_peaux_normal_mixtes_54e8953a-9996-4cde-a87c-ffd9ae764a33.png?v=1666079376;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/MousseDemaquillante2.jpg?v=1669041058;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/MousseDemaquillante.jpg?v=1669041058;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/GammeHypo-Sensible.jpg?v=1669041058,"Pour un démaquillage à l'eau frais et aérien.
150 ml ","<p>Pour un démaquillage à l'eau frais et aérien.</p>
<p>150 ml </p>"
,,,,,,,,,,
1065050,Académie Scientifique de Beauté,Masque peau grasse purifiant,Masque Dynargiliane,Default Title,29,Yes,https://www.academiebeaute.com/products/masque-dynargiliane,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure_masque_dynargiliane.png?v=1666080333;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/masque_dynargiliane.jpg?v=1669041326,Débarassez votre peau des impuretés !,<p>Débarassez votre peau des impuretés !</p>
,,,,,,,,,,
1608000,Académie Scientifique de Beauté,,Crème Exfoliante,Default Title,32,Yes,https://www.academiebeaute.com/products/creme-exfoliante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Creme_exfoliante_toutes_peaux.png?v=1666103180;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/creme-exfoliante.jpg?v=1669126803;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_creme_exfoliante.jpg?v=1669126803;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_creme_exfoliante_matiere.jpg?v=1669126803,Crème désincrustante à l'Huile Essentielle de Sarriette.,<p>Crème désincrustante à l'Huile Essentielle de Sarriette.</p>
,,,,,,,,,,
1614000,Académie Scientifique de Beauté,Huile de soin Hydratante,Huile de Soin Hydratante,Default Title,53,Yes,https://www.academiebeaute.com/products/huile-de-soin-hydratante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Huile_de_soin_hYDRATANTE.png?v=1666188134;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_hydratante_main.jpg?v=1671019231;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_hydratante__creme_hydra-protectrice_creme_exfoliante_masque_eclat.jpg?v=1671019231,Booster d'efficacité hydratant.,<p>Booster d'efficacité hydratant.</p>
,,,,,,,,,,
2012000,Académie Scientifique de Beauté,Exfoliant visage,Pâte Chauffante Exfoliante,Default Title,32,Yes,https://www.academiebeaute.com/products/p-te-chauffante-exfoliante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pate_chauffante_exfoliate.png?v=1666188644;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/PateChauffanteExfoliante.jpg?v=1669033065;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/PateChauffante2.jpg?v=1669033068,Un gommage chauffant enzymatique pour exfolier en douceur.,<p>Un gommage chauffant enzymatique pour exfolier en douceur.</p>
,,,,,,,,,,
1616000,Académie Scientifique de Beauté,,Crème Perlée Régénérante,Default Title,78,Yes,https://www.academiebeaute.com/products/creme-perlee-regenerante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Creme_perlee_regenerante_anti-age_traitement_quotidien.png?v=1666103238;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_creme_perlee_regenerante.jpg?v=1668684550;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapiecreme_perlee_regenerante.jpg?v=1668684550,Crème anti-âge aux perles nutritives.,<p>Crème anti-âge aux perles nutritives.</p>
,,,,,,,,,,
803000,Académie Scientifique de Beauté,,Crème Juvanyl,Default Title,36,Yes,https://www.academiebeaute.com/products/creme-juvanyl,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure_Creme_juvanyl_peaux_grasse_problemes.png?v=1666080201;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/CremeJuvanyl.jpg?v=1669041526;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/juvanyl_6bf77efc-7cd5-4259-8f9d-496822904012.jpg?v=1669041577,Traitement d'attaque contre l'acné.,<p>Traitement d'attaque contre l'acné.</p>
,,,,,,,,,,
1604000,Académie Scientifique de Beauté,Lotion tonifiante,Lotion Tonifiante,Default Title,26,Yes,https://www.academiebeaute.com/products/lotion-tonifiante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Lotion_tonifiante_toutes_peaux.png?v=1676029834;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lotion_tonifiante.jpg?v=1676029834,Une lotion vivifiante pour parfaire le démaquillage.,<p>Une lotion vivifiante pour parfaire le démaquillage.</p>
,,,,,,,,,,
515002,Académie Scientifique de Beauté,Soin contour des yeux,Dynastiane Regard,Default Title,41,Yes,https://www.academiebeaute.com/products/dynastiane-regard,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Time_dynastiane_regard_defatigant_lissant_7e2131e7-5be3-4614-b67d-f22fc6c4c16d.png?v=1666278634;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/dynastiane.jpg?v=1669023825;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/contour_yeux2.jpg?v=1678883668;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/contour_yeux.jpg?v=1678883668;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/time_active.jpg?v=1678883668,Contour des yeux défatiguant &amp; lissant.,<p>Contour des yeux défatiguant &amp; lissant.</p>
,,,,,,,,,,
9102002,Académie Scientifique de Beauté,Crème anti-âge,Soin Raffermissant,Default Title,76,Yes,https://www.academiebeaute.com/products/soin-raffermissant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Youth_Active_Lift_Soin_rafermissant_creme_liftante_3e4a76bf-d164-4bc7-99cb-a75f68934f1c.png?v=1666079544;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin-raffermissant5.jpg?v=1669027731;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin_raffermissant.jpg?v=1678967932;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin-raffermissant.jpg?v=1678967932;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/soin-raffermissant3.jpg?v=1678967932;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/liposome_75106a3a-1fc1-4d50-b64a-ccf7b1ced10e.jpg?v=1678967932,Crème liftante.,<p>Crème liftante.</p>
,,,,,,,,,,
5001324,Académie Scientifique de Beauté,Accessoire Maquillage,Brosse à Teint,Default Title,18.9,Yes,https://www.academiebeaute.com/products/brosse-a-teint,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/501324_be5b044e-7705-40ce-9069-cc4675853750.png?v=1674646453;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/brosse04.jpg?v=1676024864,L'accessoire indispensable pour un teint parfait.,<p>L'accessoire indispensable pour un teint parfait.</p>
,,,,,,,,,,
2061002,Académie Scientifique de Beauté,Sérum anti-âge,Sève Miracle - Le Sérum,Default Title,73,Yes,https://www.academiebeaute.com/products/seve-miracle-le-serum,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Seve_miracle_le_serum.png?v=1666080048;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/seve_miracle_serum3.jpg?v=1669022179;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/seve_miracle_serum2.jpg?v=1678879127;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/seve_miracle_serum.jpg?v=1678879127;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/seve_miracle_serum4.jpg?v=1678879127;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/am_gamme.jpg?v=1678879120,"L?efficacité légendaire de la Sève Miracle concentrée dans un sérum revitalisant. Riche en Extrait d?Iris, il aide à renforcer les propriétés biomécaniques de la peau (tonicité, fermeté).","<p>L?efficacité légendaire de la Sève Miracle concentrée dans un sérum revitalisant. Riche en Extrait d?Iris, il aide à renforcer les propriétés biomécaniques de la peau (tonicité, fermeté).</p>"
,,,,,,,,,,
3206000,Académie Scientifique de Beauté,Compléments Alimentaire Drainant,Boisson Drainante,Default Title,24,Yes,https://www.academiebeaute.com/products/boisson-drainante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Les_essentiels_corps_Detox_boisson_drainante.png?v=1666077825;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Boisson_drainante_essentiels_corps.jpg?v=1669039169,Votre programme minceur et détox en 10 jours !,<p>Votre programme minceur et détox en 10 jours !</p>
,,,,,,,,,,
1002002,Académie Scientifique de Beauté,Gel Hydratant,Gel Fondant,Default Title,55,Yes,https://www.academiebeaute.com/products/gel-fondant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Hydraderm_gel_fondant.png?v=1666187897;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071002014_autre1_ae5400c5-5630-4bf3-8782-a1a762e17f20.jpg?v=1668683046;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071002014_autre4_5d63e0a5-154f-4ec5-9d13-d054c16b1a2d.jpg?v=1668685373;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071002014_autre2.jpg?v=1668685373;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145071002014_autre3_56d68ba1-e59d-4d36-a519-410bd5329e35.jpg?v=1668683046,Gel hydratant pureté.,<p>Gel hydratant pureté.</p>
,,,,,,,,,,
9125000,Académie Scientifique de Beauté,Sérum anti-âge,Sérum Restructurant Uniformisant,Default Title,158,Yes,https://www.academiebeaute.com/products/serum-restructurant-uniformisant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Time-plus-serum_restructurant_uniformisant.png?v=1666340708;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/time_plus.jpg?v=1669024431;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Time_jpg.jpg?v=1669024431;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079125012_autre5_c00c98cf-d6cd-49d9-bedb-82260bdaa56b.jpg?v=1670506450;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079125012_autre3.jpg?v=1670506450;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/serum.jpg?v=1670506450,Le sérum booster confort &amp; éclat.,<p>Le sérum booster confort &amp; éclat.</p>
,,,,,,,,,,
4510000,Académie Scientifique de Beauté,Gel de Rasage,Rasage Facile même sur une barbe de 3 jours,Default Title,34,Yes,https://www.academiebeaute.com/products/rasage-facile-meme-sur-une-barbe-de-3-jours,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Men_rasage_facile.png?v=1666091432;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_men_rasage_baume_actif_gel_contour_yeux_baignoire.jpg?v=1667215492,Le coup de coeur de ces Messieurs !,<p>Le coup de coeur de ces Messieurs !</p>
,,,,,,,,,,
2024002,Académie Scientifique de Beauté,Masque éclat du teint,Masque Éclat à l'Abricot,Default Title,28,Yes,https://www.academiebeaute.com/products/masque-eclat-labricot,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Radiance_masque_eclat_abricot.png?v=1666091101;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/masque_eclat_am.jpg?v=1669020525;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/am_masque_abricot.jpg?v=1669020525;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/masque_eclat_am2.jpg?v=1669020525,Votre dose d'éclat et de fraîcheur contre le teint terne !,<p>Votre dose d'éclat et de fraîcheur contre le teint terne !</p>
,,,,,,,,,,
1001700,Académie Scientifique de Beauté,Crème hydratante,Kit Hydraderm,Default Title,29,Yes,https://www.academiebeaute.com/products/kit-hydraderm,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/fa_1001700.png?v=1678872313;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/KITHYDRADERM.jpg?v=1678872313;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/KITHYDRADERM2.jpg?v=1678872313;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/fa_1001700.jpg?v=1678874971,3 soins hydratants en format voyage.,<p>3 soins hydratants en format voyage.</p>
,,,,,,,,,,
5001327,Académie Scientifique de Beauté,Gift,Trousse 1890,Default Title,0,Yes,https://www.academiebeaute.com/products/trousse-1890,https://cdn.shopify.com/s/files/1/0619/6045/4312/files/trousse1890.png?v=1683209906,,
,,,,,,,,,,
7204000,Académie Scientifique de Beauté,Coffret cosmétiques,Calendrier - Le Pop Art,Default Title,69,Yes,https://www.academiebeaute.com/products/calendrier-de-lavent-le-pop-art,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Calendrier_de_l_avant_le_pop_art.png?v=1666103089;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Calendrier-de-l_avent_pop_art.jpg?v=1669205090,Cure d'ampoules soins visage 24 jours.,<p>Cure d'ampoules soins visage 24 jours.</p>
,,,,,,,,,,
260002,Académie Scientifique de Beauté,,Crème Éternelle Jeunesse,Default Title,105,Yes,https://www.academiebeaute.com/products/creme-eternelle-jeunesse,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Vintage_creme_eternelle_jeunesse_00544e8e-1954-4654-8006-782db8281b5b.png?v=1666091224;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/cej_3.jpg?v=1669025025;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Sanstitre-1-Recupere.jpg?v=1669025028;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/cej.jpg?v=1669025029,Un soin d'exception infusé de poudre de diamant.,<p>Un soin d'exception infusé de poudre de diamant.</p>
,,,,,,,,,,
3342000,Académie Scientifique de Beauté,Crème mains,Crème Mains Divine,Default Title,11,Yes,https://www.academiebeaute.com/products/creme-mains-divine,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3342.png?v=1677764687;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/creme-mains-divine-3.jpg?v=1677764687;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/creme-mains-divine-2.jpg?v=1677764686;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3342A3.jpg?v=1680164336;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/creme-mains-amb.jpg?v=1680164336;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/collection-palais.jpg?v=1680164336,Divine jusqu?au bout des ongles !,Divine jusqu?au bout des ongles !<br>
,,,,,,,,,,
3222000,Académie Scientifique de Beauté,Crème post-épilation,Crème Zones Sensibles Visage Post-Épilation,Default Title,28,Yes,https://www.academiebeaute.com/products/creme-zones-sensibles-visage-post-epilation,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Les_essentiels_corps_creme_zones_sensibles_visage.png?v=1666077848;https://cdn.shopify.com/s/files/1/0619/6045/4312/files/cremezonessensibles_f7d43782-1ff9-46d2-8f33-258eeac7e595.jpg?v=1686730564;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_gamme_essentiels_corps_a2d67957-9712-424b-96c2-6d7ab99690d2.jpg?v=1686730564,"Spécialement conçue pour les zones sensibles du visage, cette crème fragilise et ralentit la repousse du poil pour une douceur longue durée !","<p>Spécialement conçue pour les zones sensibles du visage, cette crème fragilise et ralentit la repousse du poil pour une douceur longue durée !</p>"
,,,,,,,,,,
3332000,Académie Scientifique de Beauté,Crème mains,Crème Mains Arctique,Default Title,11,Yes,https://www.academiebeaute.com/products/creme-mains-arctique,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/SPA_Destination_Expedition_Polaire_creme_mains_arctique.png?v=1666341736;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_creme_expedition_polaire_c2b06eaa-d809-4c31-ae34-c8502eb1afdf.jpg?v=1667569621;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_collection_expedition_polaire.jpg?v=1667569621;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_collection_expedition_polaire2_587f71c4-c8d0-4f79-8478-81932f881b9d.jpg?v=1667569642,Prêt(e) à embarquer pour le Grand Nord ?,<p>Prêt(e) à embarquer pour le Grand Nord ?</p>
,,,,,,,,,,
805000,Académie Scientifique de Beauté,Roll-on purifiant peau grasse,Stylo Purifiant IZ 17,Default Title,28,Yes,https://www.academiebeaute.com/products/stylo-purifiant-iz-17,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure_Stylo_purifiant_IZ17.png?v=1666080159;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Correcteur.jpg?v=1669126656;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Amb_GammeDemaquillant_be579a04-1956-4167-bf06-5c1f02f5ac45.jpg?v=1669126656,Soin ciblé anti-imperfection.,<p>Soin ciblé anti-imperfection.</p>
,,,,,,,,,,
1606000,Académie Scientifique de Beauté,Masque éclat du teint,Masque Éclat,Default Title,34,Yes,https://www.academiebeaute.com/products/masque-eclat,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Masque_eclat_toutes_peaux.png?v=1666188674;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_masque_eclat.jpg?v=1668684423,10 min pour une peau éclatante !,<p>10 min pour une peau éclatante !</p>
,,,,,,,,,,
1607000,Académie Scientifique de Beauté,Démaquillant yeux,Démaquillant Yeux,Default Title,29,Yes,https://www.academiebeaute.com/products/demaquillant-yeux,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Demaquillant_yeux_toutes_peaux.png?v=1666187599;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/nettoyantsaroma_771604c9-2c41-4c40-8405-1298924cf612.jpg?v=1669128311,Facilite l'élimination du maquillage sans trace.,<p>Facilite l'élimination du maquillage sans trace.</p>
,,,,,,,,,,
2072001,Académie Scientifique de Beauté,Lotion peau grasse,Lotion Normalisante,Default Title,28,Yes,https://www.academiebeaute.com/products/lotion-normalisante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure-lotion_normalisante_peaux_grasses.png?v=1666080420;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/LotionNormalisante.jpg?v=1669032937;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/GammeDemaquillant.jpg?v=1669042309,Resserre les pores après le démaquillage.,<p>Resserre les pores après le démaquillage.</p>
,,,,,,,,,,
2068002,Académie Scientifique de Beauté,Masque apaisant peau sensible,Masque Réconfortant Apaisant,Default Title,32,Yes,https://www.academiebeaute.com/products/masque-reconfortant-apaisant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hypo-sensible_masque_reconfortant_apaisant.png?v=1673600923;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/2068-web.jpg?v=1673864034;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/masquereconfortantapaisant.jpg?v=1675778925,Masque Fraîcheur Double Action.,Masque Fraîcheur Double Action.
,,,,,,,,,,
408000,Académie Scientifique de Beauté,Prolongateur de bronzage,Fix-Bronze,Default Title,41,Yes,https://www.academiebeaute.com/products/fix-bronze,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Bronzecran_Fix_bronze_accelerateu_prolongation_de_bronzage.png?v=1666078966;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Bronzecran_fix_bronze.jpg?v=1668686076,"Ce lait non gras et 100% invisible prépare, accélère, renforce et prolonge le bronzage plus rapidement et durablement.","<p>Ce lait non gras et 100% invisible prépare, accélère, renforce et prolonge le bronzage plus rapidement et durablement.</p>"
,,,,,,,,,,
3312000,Académie Scientifique de Beauté,,Crème Mains Impériale,Default Title,11,Yes,https://www.academiebeaute.com/products/creme-mains-imperiale,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/SPA_Destination_Sakura_Delicat_creme_mains_imperiale.png?v=1666078059;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_creme_mains_sakura_delicat.jpg?v=1667487791;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_spa_destination_collection_akura_delicat.jpg?v=1670594708;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/SakuraDelicat.jpg?v=1670594706,Craquez pour le parfum floral subtil de Fleur de Cerisier.,<p>Craquez pour le parfum floral subtil de Fleur de Cerisier.</p>
,,,,,,,,,,
9107730,Académie Scientifique de Beauté,Coffret cosmétiques,Coffret Youth-Repair - L'Impressionnisme,Default Title,107,Yes,https://www.academiebeaute.com/products/coffret-youth-repair-limpressionnisme,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Youth_repair_coffret-Impressionnisme.png?v=1666336146;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/L_impressionnisme.jpg?v=1668765992;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Coffretjpg.jpg?v=1668766067,Le coffret cadeau lissant &amp; anti-rides.,<p>Le coffret cadeau lissant &amp; anti-rides.</p>
,,,,,,,,,,
2071000,Académie Scientifique de Beauté,,Crème Normalisante,Default Title,39,Yes,https://www.academiebeaute.com/products/creme-normalisante,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Pure_Creme_normalisante_peaux_grasses.png?v=1666080242,Traitement quotidien peaux grasses.,<p>Traitement quotidien peaux grasses.</p>
,,,,,,,,,,
1603000,Académie Scientifique de Beauté,,Crème Hydra-Protectrice,Default Title,44,Yes,https://www.academiebeaute.com/products/creme-hydra-protectrice,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Creme_hydra-protectrice_peaux_normale_traitement_quotidien.png?v=1666103201;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/hydra-protectrice.jpg?v=1669126696;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_hydratante__creme_hydra-protectrice_creme_exfoliante_masque_eclat_6ff780af-f619-4104-981f-60f7d1bbdfd6.jpg?v=1669126696,Hydrate &amp; protège la peau des agressions extérieures.,<p>Hydrate &amp; protège la peau des agressions extérieures.</p>
,,,,,,,,,,
1612000,Académie Scientifique de Beauté,Huile de soin Anti-Imperfections,Huile de Soin Anti-Imperfections,Default Title,53,Yes,https://www.academiebeaute.com/products/huile-de-soin-anti-imperfections,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Huile_de_soin_anti-imperfections.png?v=1666188120;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_anti_rougeurs_0cabd75c-7495-4f33-9369-10db592cb87f.jpg?v=1668780635,Booster d'efficacité anti-imperfections.,<p>Booster d'efficacité anti-imperfections.</p>
,,,,,,,,,,
423000,Académie Scientifique de Beauté,,Crème Solaire Anti-Rides Visage SPF 40,Default Title,48,Yes,https://www.academiebeaute.com/products/creme-solaire-anti-rides-visage-spf-40,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Bronzecran_creme_solaire_antirides_visage_SPF40.png?v=1666078957;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Bronzecran_fix_creme_solaire_anti-rides-visage.jpg?v=1668686044;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/lait-spf30-cremespf40.jpg?v=1669130467,Protège efficacement du soleil et des signes de l'âge.,<p>Protège efficacement du soleil et des signes de l'âge.</p>
,,,,,,,,,,
9126000,Académie Scientifique de Beauté,Crème anti-âge,Soin Pro-Calcium Redensifiant,Default Title,146,Yes,https://www.academiebeaute.com/products/soin-pro-calcium-redensifiant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Time-plus-soin_pro-calcuim.png?v=1666340724;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/SoinPro-Calcium.jpg?v=1670506419;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/texture.jpg?v=1670506419;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079126088_autre2.jpg?v=1670506419;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/routine.jpg?v=1670506419;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/3145079126088_autre3.jpg?v=1670506355,L'Anti-Âge énergisant des peaux matures.,<p>L'Anti-Âge énergisant des peaux matures.</p>
,,,,,,,,,,
1609000,Académie Scientifique de Beauté,Fluide Matifiant,Fluide Hydro-Matifiant,Default Title,41,Yes,https://www.academiebeaute.com/products/fluide-hydro-matifiant,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Fluide_hydro-matifiant_peaux_mixtes.png?v=1666187623;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/fluide-hydro-matifiant.jpg?v=1669126642,Fluide purifiant à l'Huile Essentielle de Lavande.,<p>Fluide purifiant à l'Huile Essentielle de Lavande.</p>
,,,,,,,,,,
1613000,Académie Scientifique de Beauté,Huile de soin anti-rougeurs,Huile de Soins Anti-Rougeurs,Default Title,53,Yes,https://www.academiebeaute.com/products/huile-de-soins-anti-rougeurs,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Huile_de_soin_anti-rougeurs.png?v=1666188148;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_Aromatherapie_huile_de_soin_anti_rougeurs.jpg?v=1668684452,Booster d'efficacité anti-rougeurs.,<p>Booster d'efficacité anti-rougeurs.</p>
,,,,,,,,,,
4550000,Académie Scientifique de Beauté,Gel douche 2 en 1 Homme,Gel Douche 2 en 1 Corps et Cheveux,Default Title,27,Yes,https://www.academiebeaute.com/products/gel-douche-2-en-1-corps-et-cheveux,https://cdn.shopify.com/s/files/1/0619/6045/4312/products/Men_gel_douche_2_en_1.png?v=1666091416;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/AM_men_gel_douche_2en1.jpg?v=1667215305;https://cdn.shopify.com/s/files/1/0619/6045/4312/products/men.jpg?v=1669130415,L'essayer c'est l'adopter !,<p>L'essayer c'est l'adopter !</p>
,,,,,,,,,,
